promise_id,party,year,page_number,manifesto_section,promise_text
INC_2024_0206,INC,2024,0,Governance & Anti-Corruption,The restrictive provisions of the two Acts will be amended or deleted to eliminate backdoor censorship.
INC_2024_0207,INC,2024,0,Other,"Congress will amend the Cinematograph Act, 1952 to provide that the Central Board of Film Certification grants graded certificates to according to transparent and reasonable criteria."
INC_2024_0208,INC,2024,0,Governance & Anti-Corruption,Congress will unswervingly uphold the independence of the judiciary.
INC_2024_0209,INC,2024,0,Governance & Anti-Corruption,"In consultation with the Supreme Court and the Chief Justices of the High Courts, Congress will establish a National Judicial Commission(NJC)."
INC_2024_0210,INC,2024,0,Governance & Anti-Corruption,The NJC will be responsible for the selection and appointment of judges of the High Courts and the Supreme Court.
INC_2024_0211,INC,2024,0,Governance & Anti-Corruption,All vacancies in the High Courts and Supreme Court will be filled within three years.
INC_2024_0212,INC,2024,0,Governance & Anti-Corruption,Congress will amend the Constitution to create two divisions in the Supreme Court: a Constitutional Court and a Court of Appeal.
INC_2024_0213,INC,2024,0,Governance & Anti-Corruption,The Constitutional Court consisting of the seven seniormost judges will hear and decide cases involving the interpretation of the Constitution and other cases of legal significance or national importance.
INC_2024_0214,INC,2024,0,Governance & Anti-Corruption,"The Court of Appeal will be the final court of appeal that will, sitting in Benches of three judges each, hear appeals from the High Court and National Tribunals."
INC_2024_0215,INC,2024,0,Governance & Anti-Corruption,We will allocate sufficient funds for augmenting the physical and technical infrastructure of the judiciary and for the modernisation and maintenance of the infrastructure.
INC_2024_0216,INC,2024,0,SC/ST/OBC,"More women and persons belonging to the SC, ST, OBC and minorities will be appointed as judges of the High Courts and the Supreme Court."
INC_2024_0217,INC,2024,0,Governance & Anti-Corruption,Congress will establish a Judicial Complaints Commission consisting of retired judges of the Supreme Court and retired Chief Justices of the High Courts to investigate complaints of misconduct against judges of the higher judiciary.
INC_2024_0218,INC,2024,0,Governance & Anti-Corruption,Congress will probe these dubious deals and schemes and bring to law those who made illegal gains through these measures.
INC_2024_0219,INC,2024,0,Governance & Anti-Corruption,The circumstances under which they were allowed to leave the country will be probed and all scamsters and their accomplices will be brought before the law.
INC_2024_0220,INC,2024,0,Governance & Anti-Corruption,The allegations against such persons will be revived and investigated.
INC_2024_0221,INC,2024,0,Social Justice & Minorities,Congress will guarantee artistic freedom.
INC_2024_0222,INC,2024,0,Governance & Anti-Corruption,We will oppose censorship.
INC_2024_0223,INC,2024,0,Social Justice & Minorities,Attempts by vigilante groups to censor or intimidate artists will be dealt with firmly and according to law.
INC_2024_0224,INC,2024,0,Social Justice & Minorities,"Congress will commit resources and attention to sustaining India’s living traditions, especially to the flourishing of our distinct indigenous cultures."
INC_2024_0225,INC,2024,0,Labour & Employment,We will empower the artisan economy and promote crafts-based enterprises.
INC_2024_0226,INC,2024,0,Governance & Anti-Corruption,"Congress will ensure the autonomy of national cultural institutions, including financial autonomy."
INC_2024_0227,INC,2024,0,Education,"We will promote art education in schools and colleges, and support institutions that exclusively teach the arts."
INC_2024_0228,INC,2024,0,Foreign Policy,We will intensify the efforts to retrieve India’s stolen art and also support private efforts.
INC_2024_0229,INC,2024,0,Education,"Congress will support government and private efforts to establish museums, art galleries, libraries and archives."
INC_2024_0230,INC,2024,0,Education,We will support measures to create digital archives.
INC_2024_0231,INC,2024,0,Education,We will work with state governments to build a national network of libraries.
INC_2024_0232,INC,2024,0,Education,We will support mobile and community libraries.
INC_2024_0233,INC,2024,0,Energy & Environment,We will ensure that the National Mission on Monuments and Antiquities is revitalised.
INC_2024_0234,INC,2024,0,Other,The Archaeological Survey of India will be provided more funds and human resources.
INC_2024_0235,INC,2024,0,Social Justice & Minorities,We will offer grants for the translation of traditional and contemporary expressions of Indian culture into Indian and foreign languages to foster national integration and Indian soft power abroad.
INC_2024_0236,INC,2024,0,Other,"We will review and strengthen the Copyright Act, 1957."
INC_2024_0237,INC,2024,0,Economy & Finance,We will address the issues of inflation; extreme poverty among a significant section of the people; hunger; nutritional deficiency among women and children; and the growing inequalities of income and wealth.
INC_2024_0238,INC,2024,0,Labour & Employment,We will create thousands of jobs as outlined in the next chapter.
INC_2024_0239,INC,2024,0,Labour & Employment,"We will support the private sector and every kind of enterprise — large, medium, small and micro — in their endeavour to create jobs and produce goods and services."
INC_2024_0240,INC,2024,0,Governance & Anti-Corruption,"We will remove the current environment of distrust and fear, and create a healthy eco-system where private enterprises, regulatory authorities, tax authorities and government will work in a spirit of mutual cooperation and respect."
INC_2024_0241,INC,2024,0,Economy & Finance,"We will protect innovation and intellectual property rights, provide access to finances, and ensure the freedom to produce and sell anywhere in India or abroad."
INC_2024_0242,INC,2024,0,Foreign Policy,We will support free trade and rule-based international trade and commerce.
INC_2024_0243,INC,2024,0,Economy & Finance,We will encourage and participate in bilateral and multilateral trade agreements.
INC_2024_0244,INC,2024,0,Governance & Anti-Corruption,Regulatory oversight will be based on clearly enunciated laws and rules that will be applied fairly and without discrimination.
INC_2024_0245,INC,2024,0,Labour & Employment,We will ensure a level playing field for all.
INC_2024_0246,INC,2024,0,Governance & Anti-Corruption,We will ensure that no company or person arrogates to itself or himself the financial or material resources or the business opportunities or the concessions that ought to be available to every entrepreneur.
INC_2024_0247,INC,2024,0,Labour & Employment,Our policy preference will be in favour of business enterprises that create a large number of jobs.
INC_2024_0248,INC,2024,0,Labour & Employment,Full employment is our goal and we will make every effort to ensure that the large workforce is gainfully employed.
INC_2024_0249,INC,2024,0,Labour & Employment,The Labour Codes passed by the BJP/NDA government will be reviewed and amended.
INC_2024_0250,INC,2024,0,Rural Development,We will ensure that banks offer low-interest loans to Self-Help Groups.
INC_2024_0251,INC,2024,0,Economy & Finance,"Congress will undertake a comprehensive review of various charges levied by banks, stop the exploitation of customers, and rationalize the charges for bank services."
INC_2024_0252,INC,2024,0,Economy & Finance,We will reorient the tax policies towards employment and wages as well as investments and profits.
INC_2024_0253,INC,2024,0,Economy & Finance,We will address the growing inequality of wealth and income through suitable changes in policies.
INC_2024_0254,INC,2024,0,Economy & Finance,"Any impediment, legal or administrative, to larger production or higher value will be removed."
INC_2024_0255,INC,2024,0,Economy & Finance,"We will facilitate access to finances, raw materials, technology, intellectual property, and other resources both from within India and through imports."
INC_2024_0256,INC,2024,0,Economy & Finance,Business enterprises will have the liberty to sell goods and services within India or through exports.
INC_2024_0257,INC,2024,0,Economy & Finance,All laws and rules that inhibit free and fair trade will be reviewed and changed.
INC_2024_0258,INC,2024,0,Economy & Finance,The Congress is committed to rapid growth and generation of wealth.
INC_2024_0259,INC,2024,0,Economy & Finance,We have set a target of doubling the GDP in the next 10 years.
INC_2024_0260,INC,2024,0,Governance & Anti-Corruption,"Under a Congress government, the welfare of the poor will be the first charge on all government resources."
INC_2024_0261,INC,2024,0,Economy & Finance,"It will be the Congress’ endeavour to ensure that the 22 crore people below the poverty line are lifted above the line in the next 10 years; that they are able to enjoy the fruits of education, healthcare, housing, drinking water, sanitation, electricity and, above all, opportunities for jobs/work; and are made strong and self-reliant to compete with others who are higher on the economic ladder."
INC_2024_0262,INC,2024,0,Energy & Environment,We will mobilize the massive capital required for our green energy transition.
INC_2024_0263,INC,2024,0,Labour & Employment,"Fill the nearly 30 lakh vacancies in sanctioned posts at various levels in the central government, teaching and non-teaching posts in central educational institutions, posts of doctors, nurses, paramedics and other supporting staff in central government medical institutions, and vacancies in the Central Armed Police Forces(CAPF)."
INC_2024_0264,INC,2024,0,Labour & Employment,"Publish a job calendar for each department, institution and public body with details of vacancies and the timelines to fill the vacancies."
INC_2024_0265,INC,2024,0,Defence & Security,"Abolish the Agnipath programme and direct the Armed Forces(Army, Navy, Air Force and Coast Guard) to resume normal recruitment to achieve the full sanctioned strength."
INC_2024_0266,INC,2024,0,Labour & Employment,"Create a new employment-linked incentive(ELI) Scheme for corporates to win tax credits for additional hiring against regular, quality jobs."
INC_2024_0267,INC,2024,0,Infrastructure,Launch a strategic mining programme to explore and mine rare earths and critical minerals with the object of increasing the share of mining to 5 per cent of GDP and creating 1.5 crore jobs for unskilled and skilled workers in the mineral-rich states.
INC_2024_0268,INC,2024,0,Labour & Employment,"Provide jobs for low-education, low-skilled youth by launching a Water Bodies Restoration Programme and a Wasteland Regeneration Programme that will be implemented through village panchayats and municipalities."
INC_2024_0269,INC,2024,0,Labour & Employment,"Establish an autonomous non-profit society involving the state governments, universities and business organisations to establish at least one Skills Training Institute in each district to impart skills through short- and long-term courses to youth in the age group of 18-29 years."
INC_2024_0270,INC,2024,0,Labour & Employment,Incentivise corporates to use CSR funds for skill training in recognised skill training institutes.
INC_2024_0271,INC,2024,0,Energy & Environment,Incentivise panchayats to establish and maintain solar grids that will generate power for common purposes and create jobs at the panchayats level.
INC_2024_0272,INC,2024,0,Labour & Employment,Amend the laws to make workplaces safer for women workers and with facilities for care of small children.
INC_2024_0273,INC,2024,0,Economy & Finance,"Congress will undertake a complete overhaul of India’s taxation system to make it people-friendly and efficient, and to incentivise private savings and investment."
INC_2024_0274,INC,2024,0,Economy & Finance,"Congress will enact a Direct Taxes Code that will usher in an era of transparency, equity, clarity and impartial tax administration of direct taxes."
INC_2024_0275,INC,2024,0,Economy & Finance,Congress will maintain stable personal income tax rates throughout its term.
INC_2024_0276,INC,2024,0,Economy & Finance,"We will eliminate “Angel tax” and all other exploitative tax schemes that inhibit investment in new micro, small companies and innovative start-ups."
INC_2024_0277,INC,2024,0,Economy & Finance,Congress will lessen the burden of tax on MSMEs owned by individuals and partnership firms.
INC_2024_0278,INC,2024,0,Governance & Anti-Corruption,We will end the duplicitous “cess” raj of the Modi government to deny states their rightful share of tax revenues by introducing a law to limit Union cess and surcharges to 5 per cent of gross tax revenues.
INC_2024_0279,INC,2024,0,Economy & Finance,Congress will replace the GST laws enacted by the BJP/NDA government with GST 2.0.
INC_2024_0280,INC,2024,0,Economy & Finance,"The new GST regime will be based on the universally accepted principle that GST shall be a single, moderate rate(with a few exceptions) that will not burden the poor."
INC_2024_0281,INC,2024,0,Agriculture,GST will not be levied on agricultural inputs.
INC_2024_0282,INC,2024,0,Governance & Anti-Corruption,The GST Council will be re-designed.
INC_2024_0283,INC,2024,0,Governance & Anti-Corruption,It will be the final authority on policy and on all matters relating to GST.
INC_2024_0284,INC,2024,0,Governance & Anti-Corruption,The administration of GST laws will be divided horizontally between the central government and the state governments.
INC_2024_0285,INC,2024,0,Economy & Finance,Small GST-payers below a threshold will come under the purview of the state governments.
INC_2024_0286,INC,2024,0,Governance & Anti-Corruption,A portion of GST revenues will be allocated to panchayats and municipalities.
INC_2024_0287,INC,2024,0,Economy & Finance,Shopkeepers and small retail businesses that face intense competition from online businesses will be given significant tax relief.
INC_2024_0288,INC,2024,0,Governance & Anti-Corruption,"The Income Tax Appellate Tribunal(ITAT), the Goods and Services Tax Appellate Tribunal(GSTAT) and the Customs Appellate Tribunal(CESTAT) will be autonomous judicial bodies without interference by the government."
INC_2024_0289,INC,2024,0,Economy & Finance,Congress resolves to make India a manufacturing hub by raising the share of manufacturing from 14 per cent to 20 per cent of GDP in the next five years.
INC_2024_0290,INC,2024,0,Economy & Finance,"We will conduct a comprehensive review of the current rules and regulations and repeal or amend them in order to restore freedom to industry, business and trade."
INC_2024_0291,INC,2024,0,Economy & Finance,"Congress will aim for India attaining a position of leadership in multiple industries such as steel, metals, garments and textiles, cement, automobiles, electronic goods, pharmaceuticals, engineering goods, petroleum products, chemicals, and mining rare earths and critical minerals."
INC_2024_0292,INC,2024,0,Infrastructure,Congress will address the problem in a mission-mode and find ways and means to revive the stalled projects with the help of the private sector.
INC_2024_0293,INC,2024,0,Economy & Finance,Congress will reform the production-linked incentives(PLI) scheme to target specific sectors that can create thousands of jobs by making India one of the top 5 producers in the world in that sector.
INC_2024_0294,INC,2024,0,Economy & Finance,"We will give the highest priority to intellectual property rights and to the registration, acquisition, protection and use of IPR in small, medium and large businesses."
INC_2024_0295,INC,2024,0,Economy & Finance,Congress will create a level playing field for all businesses.
INC_2024_0296,INC,2024,0,Economy & Finance,We will strengthen the Competition Commission of India in order to ensure that India will be an open and competitive economy.
INC_2024_0297,INC,2024,0,Economy & Finance,Congress will simplify the corporate taxation structure and end tax terrorism.
INC_2024_0298,INC,2024,0,Governance & Anti-Corruption,We will restrain the investigating agencies from misusing their powers to reward or punish corporates and ensure that they act within the strict limits of the law.
INC_2024_0299,INC,2024,0,Labour & Employment,"We will encourage and support the use of Artificial Intelligence, robotics, etc. which will create new and frontline jobs."
INC_2024_0300,INC,2024,0,Infrastructure,"Congress will mobilize public and private capital, increase the pace of construction, and augment infrastructure."
INC_2024_0301,INC,2024,0,Governance & Anti-Corruption,Congress will stop this loot of public money.
INC_2024_0302,INC,2024,0,Infrastructure,We will modernise the outdated railway infrastructure but in doing so we will ensure that trains and stations serve the needs of the common people and commuters.
INC_2024_0303,INC,2024,0,Defence & Security,KAVACH will be installed in all train engines and routes to improve passenger safety on Indian railways.
INC_2024_0304,INC,2024,0,Infrastructure,Transport facilities and connectivity between rural areas and the nearby town/city will be augmented so that people may live in rural areas and work in urban areas.
INC_2024_0305,INC,2024,0,Urban Development,Congress will implement a comprehensive plan for multi-modal urban public transport.
INC_2024_0306,INC,2024,0,Infrastructure,The policy on Road Tolls will be reviewed and formulae will be applied to determine the toll amount and the period of levy for each stretch of the road.
INC_2024_0307,INC,2024,0,Infrastructure,A regulatory regime for ports and airports will be established to promote efficiency and competition among ports/airports.
INC_2024_0308,INC,2024,0,Energy & Environment,We will promote green energy.
INC_2024_0309,INC,2024,0,Energy & Environment,We will implement renewable energy schemes that will make the panchayats or municipality self-sufficient in electricity as far as possible.
INC_2024_0310,INC,2024,0,Energy & Environment,We will promote solar-powered engines for tapping groundwater for agriculture.
INC_2024_0311,INC,2024,0,Energy & Environment,We will ensure that modern scientific methods for exploration and extraction of natural resources are followed to protect and preserve the local environment and communities.
INC_2024_0312,INC,2024,0,Governance & Anti-Corruption,We will review the distribution of legislative fields in the Seventh Schedule of the Constitution and build a consensus on transferring some fields from List III (Concurrent List) to List II(State List).
INC_2024_0313,INC,2024,0,Governance & Anti-Corruption,Congress will end the duplicitous “cess” raj of the BJP/NDA government to deny states their rightful share of tax revenues.
INC_2024_0314,INC,2024,0,Economy & Finance,We will instruct the Finance Commission to take into account factors such as demographic performance and tax efforts in determining the shares of states in the devolution of central tax revenues.
INC_2024_0315,INC,2024,0,Governance & Anti-Corruption,"We will work with state governments to evolve a formula to devolve funds, including a share of GST revenues, directly to panchayats and municipalities."
INC_2024_0316,INC,2024,0,Urban Development,"Taking into account rapid urbanisation, we will amend the laws to grant more executive, financial and administrative powers to the directly-elected Mayor/Chairperson for effective governance in urban local bodies."
INC_2024_0317,INC,2024,0,Governance & Anti-Corruption,"Congress, as the author of the 73rd and 74th Constitution Amendments, will prevail upon the states to implement those provisions in letter and spirit and devolve funds, functions and functionaries upon the panchayat and municipality."
INC_2024_0318,INC,2024,0,Governance & Anti-Corruption,Congress will enhance the role and authority of Gram Sabhas in matters concerning village panchayats.
INC_2024_0319,INC,2024,0,Rural Development,"We will enhance the authority of the Gram Sabha in the administration of the following Acts: (a.) The Panchayats(Extension to Scheduled Areas) Act, 1996. (b.) The Forest Rights Act, 2006. (c.) The Land Acquisition Act, 2013."
INC_2024_0320,INC,2024,0,Governance & Anti-Corruption,We will immediately restore full statehood to Jammu and Kashmir.
INC_2024_0321,INC,2024,0,Rural Development,We will amend the Sixth Schedule of the Constitution to include the tribal areas of Ladakh.
INC_2024_0322,INC,2024,0,Rural Development,We will give Special Category status to Andhra Pradesh as promised on 20 February 2014.
INC_2024_0323,INC,2024,0,Governance & Anti-Corruption,"We will amend the Government of National Capital Territory of Delhi Act, 1991 and declare that the Lieutenant Governor shall act on the aid and advice of the Council of Ministers of NCT, Delhi on all matters, including Services, except on matters concerning the three reserved subjects."
INC_2024_0324,INC,2024,0,Governance & Anti-Corruption,We will grant full statehood to Puducherry.
INC_2024_0325,INC,2024,0,Rural Development,"For rural areas, Congress will pass the Right to Homestead Act, extend the Pradhan Mantri Gram Sadak Yojana to all villages and habitations, and increase the funds to and quicken the pace of implementation of the National Drinking Water Mission."
INC_2024_0326,INC,2024,0,Urban Development,"To regulate the mindless expansion of existing cities, Congress will support the construction of a twin city near an existing city but separated by a clear green and no-construction zone between the old and new cities."
INC_2024_0327,INC,2024,0,Governance & Anti-Corruption,"To improve urban governance, the Mayor/Chairperson will be directly elected for a fixed term of 5 years along with a Council."
INC_2024_0328,INC,2024,0,Governance & Anti-Corruption,"Executive, financial and administrative powers will be conferred upon the Mayor/Chairperson."
INC_2024_0329,INC,2024,0,Governance & Anti-Corruption,The administration will be accountable to the Mayor/Chairperson and the Council.
INC_2024_0330,INC,2024,0,Women & Child Development,"Travel/transport will be made safer for women and children, especially in towns and cities."
INC_2024_0331,INC,2024,0,Social Justice & Minorities,Solutions will be found that will protect humans(especially children) and that are consistent with a humanitarian approach to animals.
INC_2024_0332,INC,2024,0,Governance & Anti-Corruption,"We will prevail upon the states to implement the 73rd and 74th Amendment to the Constitution in letter and spirit and ensure that funds, functions and functionaries are devolved upon the panchayats and municipalities."
INC_2024_0333,INC,2024,0,Infrastructure,We will assess the infrastructure deficit in the North Eastern states and provide more funds for building infrastructure.
INC_2024_0334,INC,2024,0,Foreign Policy,We will support Border Trade and make every effort to increase the volume and value of such trade.
INC_2024_0335,INC,2024,0,Governance & Anti-Corruption,Congress will revive the Autonomous District Councils(ADCs) in the North Eastern states and make them an effective instrument of local government.
INC_2024_0336,INC,2024,0,Rural Development,We will ensure that more funds are channelised through the ADCs for developmental works.
INC_2024_0337,INC,2024,0,Labour & Employment,We will ensure that tea garden workers receive fair wages and other benefits in accordance with the applicable laws and agreements.
INC_2024_0338,INC,2024,0,Governance & Anti-Corruption,Congress will remove the present state government forthwith and heal the wounds between the communities.
INC_2024_0339,INC,2024,0,Governance & Anti-Corruption,We will appoint a Reconciliation Commission to bring about a political and administrative settlement that will be satisfactory to all the people of the state.
INC_2024_0340,INC,2024,0,Governance & Anti-Corruption,We will ensure appropriate compensation and redress for the victims and survivors of the conflict in Manipur.
INC_2024_0341,INC,2024,0,Foreign Policy,A final solution and agreement will be entered into with the Naga groups on the basis of the preliminary agreement that had been agreed in 2013-14.
INC_2024_0342,INC,2024,0,Defence & Security,"After detailed deliberations, Congress will issue a comprehensive National Security Strategy."
INC_2024_0343,INC,2024,0,Defence & Security,Congress will bring a new Operational Directive to deal with our current two-front challenge.
INC_2024_0344,INC,2024,0,Governance & Anti-Corruption,Congress will institutionalise the process of appointing the CDS to ensure transparency and military consensus.
INC_2024_0345,INC,2024,0,Defence & Security,We will reverse the decline in defence expenditure as a proportion of total expenditure and will ensure that sufficient funds are allocated and spent to meet the requirements of the Armed Forces.
INC_2024_0346,INC,2024,0,Defence & Security,"Congress will scrap the Agnipath Scheme and return to the normal recruitment processes followed by the Army, Navy and Air Force that will guarantee economic and social security for our soldiers."
INC_2024_0347,INC,2024,0,Defence & Security,Congress will systematically expand the opportunities for women to serve in combatant and non-combatant roles in the Armed Forces.
INC_2024_0348,INC,2024,0,Governance & Anti-Corruption,The National Security Council(NSC) and the office of National Security Adviser(NSA) will be brought under the oversight of a select committee of Parliament.
INC_2024_0349,INC,2024,0,Other,Congress will evolve suitable policies to address each of these subjects.
INC_2024_0350,INC,2024,0,Economy & Finance,"Congress will establish a National Economic Security Board under the NSC with the following objectives: (a.) to monitor possible risks to global supply chain disruptions and suggest counter actions; (b.) to suggest measures to reduce over-dependence on large import sources; (c.) to recommend future courses of action toward inward and outward investments that will strengthen India's footprint in the world; (d.) to monitor global financial flows and identify potential threats to India, along with actions required to mitigate them in advance; and (e.) to work on digital/cybersecurity issues that may threaten India's digital financial infrastructure."
INC_2024_0351,INC,2024,0,Defence & Security,We will rapidly expand domestic capacity to manufacture defence and security hardware and equipment.
INC_2024_0352,INC,2024,0,Labour & Employment,One Rank One Pension(OROP) will be implemented in accordance with the order of the UPA government dated 26 February 2014.
INC_2024_0353,INC,2024,0,Defence & Security,Anomalies that have arisen in the implementation of OROP by the BJP/NDA government will be rectified.
INC_2024_0354,INC,2024,0,Social Justice & Minorities,We will restore the disability pension and make it tax-free.
INC_2024_0355,INC,2024,0,Governance & Anti-Corruption,"Congress will put down with a firm hand hate speeches, hate crimes and communal conflicts."
INC_2024_0356,INC,2024,0,Defence & Security,We will identify the perpetrators of such crimes as well as their sponsors and punish them in accordance with law.
INC_2024_0357,INC,2024,0,Governance & Anti-Corruption,"Congress is firmly opposed to extra-judicial illegal measures like mob lynching, police encounter killings and bulldozer justice."
INC_2024_0358,INC,2024,0,Governance & Anti-Corruption,We will stop them immediately and punish the perpetrators in accordance with law.
INC_2024_0359,INC,2024,0,Governance & Anti-Corruption,"Congress will take up the two subjects, complete the work, and operationalise them within one year."
INC_2024_0360,INC,2024,0,Governance & Anti-Corruption,"Congress will work with State governments to build, train and equip the State police forces to maintain law and order and to punish offenders without fear or favour."
INC_2024_0361,INC,2024,0,Defence & Security,Trafficking and selling of drugs will be put down with a firm hand.
INC_2024_0362,INC,2024,0,Defence & Security,"The regulatory and penal provisions will be strengthened, and drug smugglers and traffickers, and their accomplices, will be dealt with sternly in accordance with law."
INC_2024_0363,INC,2024,0,Defence & Security,The strength of the Central Armed Police Forces (CAPF) will be augmented and modernized.
INC_2024_0364,INC,2024,0,Defence & Security,Our goal is that 33 per cent of these forces will be made up of women.
INC_2024_0365,INC,2024,0,Governance & Anti-Corruption,The Service Rules will be revised and updated.
INC_2024_0366,INC,2024,0,Defence & Security,We will fill the vacancies in the CAPF and achieve the full sanctioned strength.
INC_2024_0367,INC,2024,0,Foreign Policy,Congress affirms and will uphold continuity in India’s foreign policy.
INC_2024_0368,INC,2024,0,Foreign Policy,Congress pledges to restore India’s global reputation as a voice of peace and moderation in world affairs.
INC_2024_0369,INC,2024,0,Foreign Policy,"Congress re-affirms its firm belief in the continued relevance of the established policy of peaceful co-existence, strategic autonomy in thought and action, and increased bilateral engagement in its relations with the countries of the world."
INC_2024_0370,INC,2024,0,Foreign Policy,"We will work to strengthen India’s role in multilateral institutions, co-ordinate positions with other countries of the Global South on vital issues, and continue to work for reform and empowerment of international organisations to deal with the major challenges that transcend borders."
INC_2024_0371,INC,2024,0,Foreign Policy,Enhanced foreign trade will be an important element of our foreign policy and we will make every effort to conclude long-pending trade negotiations with other countries in the interests of Indian producers and consumers.
INC_2024_0372,INC,2024,0,Foreign Policy,Congress is implacably opposed to terrorism anywhere in the world.
INC_2024_0373,INC,2024,0,Foreign Policy,"We will work with other countries to eliminate terrorist groups, terrorist acts and cross-border terrorism."
INC_2024_0374,INC,2024,0,Foreign Policy,Congress will work to repair India’s international image that has been damaged by the present government’s intolerance of dissent and suppression of human rights.
INC_2024_0375,INC,2024,0,Defence & Security,Congress recognises that national security is not enhanced by chest-thumping or exaggerated claims but by quiet attention to our borders and resolute defence preparedness.
INC_2024_0376,INC,2024,0,Defence & Security,We will work to restore the status quo ante on our borders with China and to ensure that areas where both armies patrolled in the past are again accessible to our soldiers.
INC_2024_0377,INC,2024,0,Foreign Policy,We will take the necessary steps to adjust our policy towards China until this is achieved.
INC_2024_0378,INC,2024,0,Foreign Policy,Congress will pay greater attention to our immediate neighbours.
INC_2024_0379,INC,2024,0,Foreign Policy,We will re-establish the primacy of our special relationships with Nepal and Bhutan and strengthen them to our mutual benefit.
INC_2024_0380,INC,2024,0,Foreign Policy,We will enhance economic and cultural relations between India and Bangladesh that are the two most populous countries in South Asia.
INC_2024_0381,INC,2024,0,Foreign Policy,We will work with Sri Lanka to restore the political and commercial relations between the two countries and help Sri Lanka resolve its political issues especially with the Tamils.
INC_2024_0382,INC,2024,0,Foreign Policy,We will repair relations with the Maldives and work with Myanmar to protect the political and human rights of the people of Myanmar.
INC_2024_0383,INC,2024,0,Foreign Policy,Engagement with Pakistan depends fundamentally on its willingness and ability to end cross-border terrorism.
INC_2024_0384,INC,2024,0,Foreign Policy,"Congress will significantly increase the size of the Indian Foreign Service, open more missions abroad, leverage our economic strengths, and acquire a position of leadership through the country’s values and mutually beneficial economic relationships."
INC_2024_0385,INC,2024,0,Foreign Policy,We will revive the position of a Minister of State handling overseas Indians within the External Affairs Ministry to provide this important constituency with a one-stop window to address their concerns.
INC_2024_0386,INC,2024,0,Energy & Environment,Congress will address the issues of environment and climate change with the seriousness they deserve.
INC_2024_0387,INC,2024,0,Energy & Environment,"We will constitute an independent Environment Protection and Climate Change Authority to establish, monitor and enforce environmental standards and to enforce the National and State Climate Change plans."
INC_2024_0388,INC,2024,0,Energy & Environment,"We will launch a Green New Deal Investment Programme focused on renewable energy, sustainable infrastructure and the creation of green jobs."
INC_2024_0389,INC,2024,0,Energy & Environment,We will strengthen the National Clean Air Programme in order to urgently tackle the problem of air pollution.
INC_2024_0390,INC,2024,0,Energy & Environment,Congress will work with state governments to stop the discharge of effluents into the rivers and water bodies of India.
INC_2024_0391,INC,2024,0,Rural Development,"Congress will appoint a high-level committee to study the issue of landslides in the hill districts, evolve measures to prevent landslides and ensure citizens’ safety."
INC_2024_0392,INC,2024,0,Energy & Environment,Congress will protect the coastal zones of the country.
INC_2024_0393,INC,2024,0,Energy & Environment,The coastal zones will be preserved without affecting the livelihood of fishing communities.
INC_2024_0394,INC,2024,0,Energy & Environment,"We will work with state governments to increase the forest cover, redefine ‘forest’ and ‘forest cover’ in accordance with modern scientific standards, and involve local communities in afforestation."
INC_2024_0395,INC,2024,0,Energy & Environment,Congress will provide clean cooking fuel at affordable prices to all households of the country.
INC_2024_0396,INC,2024,0,Energy & Environment,We will ensure that the use of LPG cylinders is increased from the current paltry average number of 3.7 per year among Ujjwala beneficiaries.
INC_2024_0397,INC,2024,0,Energy & Environment,"In order to facilitate the funding required for Green Transition and to achieve the goal of net zero by 2070, we will set up the Green Transition Fund of India together with state governments and the private sector."
INC_2024_0398,INC,2024,0,Rural Development,"We will not limit disaster management to humans and will expand it to include other vulnerable lives such as wild animals, domestic animals, pets and livestock."
INC_2024_0399,INC,2024,0,Energy & Environment,We will increase the allocation to the National Adaptation Fund and review the guidelines for use of the Fund.
INC_2024_0400,INC,2024,0,Energy & Environment,We will transition from the 2008 National Action Plan on Climate Change to a National Climate Resilience Development Mission to ensure that all sectors of development provide protocols for action and measurable targets.
INC_2024_0401,INC,2024,0,Foreign Policy,We will intervene and find solutions that are specific to the areas of conflict.
INC_2024_0402,INC,2024,0,Energy & Environment,Congress will expand the remit of the Ministry of Jal Shakti and bring all water-related activities and departments under one authority.
INC_2024_0403,INC,2024,0,Rural Development,"We will implement a nationwide plan to provide potable water in all cities, towns and village panchayats."
INC_2024_0404,INC,2024,0,Energy & Environment,Water harvesting will be made mandatory.
INC_2024_0405,INC,2024,0,Energy & Environment,Desalination plants will be installed in all coastal areas.
INC_2024_0406,INC,2024,0,Energy & Environment,The use of recycled water will be promoted for non-drinking and industrial purposes.
INC_2024_0407,INC,2024,0,Energy & Environment,Congress will pay special attention to access to water and democratic sharing of water.
INC_2024_0408,INC,2024,0,Energy & Environment,"We will address these issues by focusing on storage in dams and water bodies, replenishing groundwater and creating a large participatory programme of water management involving the state governments, civil society organisations, farmers, panchayats and gram sabhas, and municipalities."
INC_2024_0409,INC,2024,0,Energy & Environment,Discharge of any kind of effluent into rivers will be prohibited by law.
INC_2024_0410,INC,2024,0,Other,Panchayats and municipalities will be required by law to devise and implement schemes for disposal of effluents and waste.
INC_2024_0411,INC,2024,0,Infrastructure,"In collaboration with state governments, a comprehensive programme of underground drainage and safe disposal of sewage will be implemented in all towns and municipalities in 10 years."
