promise_id,party,year,page_number,manifesto_section,promise_text
PROMISE_00810,INC,2014,0,Energy & Environment,"The Indian National Congress will bring a Bill to set up a National Environmental Appraisal and Monitoring Authority (NEAMA) to recommend environmental clearances, where appropriate, in a time-bound and transparent manner."
PROMISE_00811,INC,2014,0,Energy & Environment,We will put water conservation at the heart of our programmes for rural development.
PROMISE_00812,INC,2014,0,Energy & Environment,We will put water conservation at the heart of our programmes for urban development.
PROMISE_00813,INC,2014,0,Energy & Environment,This will be done by focusing all current programmes on augmenting water through decentralized systems.
PROMISE_00814,INC,2014,0,Energy & Environment,This will be done by focusing all current programmes on conserving water through all means.
PROMISE_00815,INC,2014,0,Energy & Environment,This will be done by focusing all current programmes on promoting recycling of water in all sectors.
PROMISE_00816,INC,2014,0,Energy & Environment,This will be done by focusing all current programmes on promoting reuse of water in all sectors.
PROMISE_00817,INC,2014,0,Energy & Environment,We will promote the principles of water conservation in all our programmes for water and waste management.
PROMISE_00818,INC,2014,0,Energy & Environment,The Indian National Congress will take up the cleaning of rivers on a large scale.
PROMISE_00819,INC,2014,0,Energy & Environment,"We will use similar models of creating empowered, well-funded agencies to clean other major rivers in the country."
PROMISE_00820,INC,2014,0,Energy & Environment,"We will launch ""Green National Accounts"" by 2016-17, to ensure that the costs of environmental degradation are clearly reflected in India's national accounts."
PROMISE_00821,INC,2014,0,Energy & Environment,We will engage tribal communities more centrally in forest management.
PROMISE_00822,INC,2014,0,Energy & Environment,We will engage forest-dwelling communities more centrally in forest management.
PROMISE_00823,INC,2014,0,Energy & Environment,"We will ensure tribal communities get benefits from forest produce, including bamboo."
PROMISE_00824,INC,2014,0,Energy & Environment,"We will ensure tribal communities get benefits from forest produce, including other non-timber forest produce."
PROMISE_00825,INC,2014,0,Energy & Environment,"We will ensure forest-dwelling communities get benefits from forest produce, including bamboo."
PROMISE_00826,INC,2014,0,Energy & Environment,"We will ensure forest-dwelling communities get benefits from forest produce, including other non-timber forest produce."
PROMISE_00827,INC,2014,0,Energy & Environment,"We will ensure that revenues from forest-based activities, including from wildlife tourism, are shared with local communities."
PROMISE_00828,INC,2014,0,Energy & Environment,We will continue to implement the various missions under the National Action Plan on Climate Change.
PROMISE_00829,INC,2014,0,Energy & Environment,"We will ensure the target of deploying 20,000 MW of grid connected solar power by 2022 under the Jawaharlal Nehru National Solar Mission is met well in advance."
PROMISE_00830,INC,2014,0,Energy & Environment,"We will launch a major new ""National Mission on Wind Energy""."
PROMISE_00831,INC,2014,0,Energy & Environment,We will continue to give the highest priority to protecting India's biodiversity.
PROMISE_00832,INC,2014,0,Energy & Environment,We will continue to strongly advance India's interests in international climate negotiations.
PROMISE_00833,INC,2014,0,Energy & Environment,We will continue to strongly protect India's interests in international climate negotiations.
PROMISE_00834,INC,2014,0,Energy & Environment,We will continue to strongly advance India's interests in other international environmental negotiations.
PROMISE_00835,INC,2014,0,Energy & Environment,We will continue to strongly protect India's interests in other international environmental negotiations.
PROMISE_00836,INC,2014,0,Energy & Environment,India will contribute to world-wide efforts in creating and managing institutions to deal with challenges like climate change.
PROMISE_00837,INC,2014,0,Foreign Policy,We will ensure the immediate passage of the Prevention of Bribery of Foreign Public Officials and Officials of Public International Organisations Bill.
PROMISE_00838,INC,2014,0,Foreign Policy,We will continue to follow an unwavering pro-India foreign policy.
PROMISE_00839,INC,2014,0,Foreign Policy,We will enhance bilateral relationships with our neighbours.
PROMISE_00840,INC,2014,0,Foreign Policy,We will strive to mobilize support for permanent membership in the United Nations Security Council.
PROMISE_00841,INC,2014,0,Foreign Policy,We will pass the Prevention of Bribery of Foreign Public Officials and Officials of Public International Organizations Bill 2011 to criminalise bribes offered by foreign officials and organisations.
PROMISE_00842,INC,2014,0,Foreign Policy,India will contribute to world-wide efforts in creating and managing institutions to deal with challenges like international trade.
PROMISE_00843,INC,2014,0,Foreign Policy,The Indian National Congress will strive to mobilize support for India's permanent membership in the UN Security Council.
PROMISE_00844,INC,2014,0,Foreign Policy,We will work to strengthen the South Asian Association for Regional Cooperation (SAARC) framework.
PROMISE_00845,INC,2014,0,Foreign Policy,We will proceed with our mutual efforts with China to work through established instruments towards a resolution of differences of perception about the border.
PROMISE_00846,INC,2014,0,Foreign Policy,We will proceed with our mutual efforts with China to work through established instruments towards a resolution of differences of perception about the Line of Actual Control (LAC).
PROMISE_00847,INC,2014,0,Foreign Policy,"On Pakistan, we will encourage the new government's stated position to improve relations with India."
PROMISE_00848,INC,2014,0,Foreign Policy,"On Pakistan, we will calibrate the dialogue consistent with delivery on accountability for 26/11."
PROMISE_00849,INC,2014,0,Foreign Policy,"On Pakistan, we will calibrate the dialogue consistent with dismantling of the infrastructure of terrorism on Pakistani soil."
PROMISE_00850,INC,2014,0,Foreign Policy,"On Sri Lanka, we will engage with that country to ensure that the Tamil-speaking people have full equality under the law."
PROMISE_00851,INC,2014,0,Foreign Policy,"On Sri Lanka, we will engage with that country to ensure that the Tamil-speaking people have equal rights under the law."
PROMISE_00852,INC,2014,0,Foreign Policy,"On Sri Lanka, we will engage with that country to ensure that other minorities have full equality under the law."
PROMISE_00853,INC,2014,0,Foreign Policy,"On Sri Lanka, we will engage with that country to ensure that other minorities have equal rights under the law."
PROMISE_00854,INC,2014,0,Foreign Policy,We will continue to press the Government of Sri Lanka to implement the 13th Amendment.
PROMISE_00855,INC,2014,0,Foreign Policy,"We will continue to press the Government of Sri Lanka to create autonomous provinces, especially the provinces of the North."
PROMISE_00856,INC,2014,0,Foreign Policy,"We will continue to press the Government of Sri Lanka to create autonomous provinces, especially the provinces of the East."
PROMISE_00857,INC,2014,0,Foreign Policy,"We will work with other countries, to prevail upon Sri Lanka to ensure a credible inquiry into allegations of human rights violations and excesses committed by the Sri Lankan forces during the concluding phases of the operations against the LTTE."
PROMISE_00858,INC,2014,0,Foreign Policy,"We will work with other countries, to prevail upon Sri Lanka to ensure an objective inquiry into allegations of human rights violations and excesses committed by the Sri Lankan forces during the concluding phases of the operations against the LTTE."
PROMISE_00859,INC,2014,0,Foreign Policy,"We will work with other countries, to prevail upon Sri Lanka to ensure a time-bound inquiry into allegations of human rights violations and excesses committed by the Sri Lankan forces during the concluding phases of the operations against the LTTE."
PROMISE_00860,INC,2014,0,Foreign Policy,"For Afghanistan, we will work to support the peace process if it remains Afghan owned and Afghan driven."
PROMISE_00861,INC,2014,0,Governance & Anti-Corruption,We will initiate immediate action to formulate a Citizen's Charter for Women's Safety and Security.
PROMISE_00862,INC,2014,0,Governance & Anti-Corruption,We will revamp urban governance.
PROMISE_00863,INC,2014,0,Governance & Anti-Corruption,We will accelerate governance reform.
PROMISE_00864,INC,2014,0,Governance & Anti-Corruption,We will accelerate electoral reform.
PROMISE_00865,INC,2014,0,Governance & Anti-Corruption,We will enact the remaining anti-corruption and accountability bills that were blocked by the opposition.
PROMISE_00866,INC,2014,0,Governance & Anti-Corruption,We will ensure the immediate passage of The Right of Citizens for Time Bound Delivery of Goods and Services and Redressal of their Grievances Bill.
PROMISE_00867,INC,2014,0,Governance & Anti-Corruption,We will ensure the immediate passage of the Prevention of Corruption (Amendment) Bill.
PROMISE_00868,INC,2014,0,Governance & Anti-Corruption,We will ensure the immediate passage of the Judicial Standards and Accountability Bill.
PROMISE_00869,INC,2014,0,Governance & Anti-Corruption,We will ensure that the recommendations of the second Administrative Reforms Commission are implemented in letter and spirit.
PROMISE_00870,INC,2014,0,Governance & Anti-Corruption,We will ensure that the recommendations of the second Administrative Reforms Commission are monitored at every step.
PROMISE_00871,INC,2014,0,Governance & Anti-Corruption,We will develop a consensus and bring about legislative amendments towards effective electoral reforms.
PROMISE_00872,INC,2014,0,Governance & Anti-Corruption,We will develop a consensus and bring about legislative amendments towards meaningful electoral reforms.
PROMISE_00873,INC,2014,0,Governance & Anti-Corruption,"The Indian National Congress shall ensure that the process of procuring the finest, and most state-of-the-art defence equipment is carried out transparently."
PROMISE_00874,INC,2014,0,Governance & Anti-Corruption,The Public Private Partnership (PPP) model must be made more transparent.
PROMISE_00875,INC,2014,0,Governance & Anti-Corruption,"We will set up a Regulatory Reform Task Force for a review of all regulatory processes of central government ministries with the intent of repealing unnecessary processes, streamlining the regulatory structures and improving ease of doing business in India."
PROMISE_00876,INC,2014,0,Governance & Anti-Corruption,A special drive will be undertaken to fill all the backlog vacancies in reserved posts in government.
PROMISE_00877,INC,2014,0,Governance & Anti-Corruption,We will initiate immediate action to formulate a Citizens Charter for Women's Safety and Security.
PROMISE_00878,INC,2014,0,Governance & Anti-Corruption,We will expedite the creation of functional helplines in all major towns for prompt grievance redressal for women.
PROMISE_00879,INC,2014,0,Governance & Anti-Corruption,We will expedite the creation of functional helplines in all cities for prompt grievance redressal for women.
PROMISE_00880,INC,2014,0,Governance & Anti-Corruption,We will expedite the creation of functional helplines in rural areas for prompt grievance redressal for women.
PROMISE_00881,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will take measures to enable increased participation for women at all levels within the government.
PROMISE_00882,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will take measures to enable reservation for women at all levels within the government.
PROMISE_00883,INC,2014,0,Governance & Anti-Corruption,We will pursue the matter of providing reservation for backward minorities in government employment closely in Court.
PROMISE_00884,INC,2014,0,Governance & Anti-Corruption,We will ensure that the policy of providing reservation for backward minorities in government employment is implemented through proper legislation.
PROMISE_00885,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will continue to clean up sports administration.
PROMISE_00886,INC,2014,0,Governance & Anti-Corruption,We will start a special drive for recruitment of North East youth in other Central government departments.
PROMISE_00887,INC,2014,0,Governance & Anti-Corruption,We will start a special drive for recruitment of Jammu & Kashmir youth in other Central government departments.
PROMISE_00888,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will ensure 100% modernisation of land records to ensure transparency in land titles.
PROMISE_00889,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will ensure 100% digitisation of land records to ensure transparency in land titles.
PROMISE_00890,INC,2014,0,Governance & Anti-Corruption,The National Panchayati Raj Commission will ensure transparency in the functioning of Panchayats.
PROMISE_00891,INC,2014,0,Governance & Anti-Corruption,The National Panchayati Raj Commission will ensure transparency in the functioning of elected representatives of Panchayats.
PROMISE_00892,INC,2014,0,Governance & Anti-Corruption,"The Indian National Congress will ensure fast implementation of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013 such that farmers, landowners and livelihood losers get adequate compensation for their acquired land."
PROMISE_00893,INC,2014,0,Governance & Anti-Corruption,"The Indian National Congress will ensure fair implementation of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013 such that farmers, landowners and livelihood losers get adequate compensation for their acquired land."
PROMISE_00894,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will come out with a transparent policy for development of natural resources.
PROMISE_00895,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress is committed to the establishment of a clearly defined policy for transparent development of natural resources.
PROMISE_00896,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress is committed to using the Aapka Paisa Aapka Haath platform for all government programmes.
PROMISE_00897,INC,2014,0,Governance & Anti-Corruption,Direct Benefit Transfer will remove corruption and leakages.
PROMISE_00898,INC,2014,0,Governance & Anti-Corruption,"We will ensure the passage of The Right of Citizens for Time Bound Delivery of Goods and Services and Redressal of their Grievances Bill, 2011."
PROMISE_00899,INC,2014,0,Governance & Anti-Corruption,"We will pass The Prevention of Corruption (Amendment) Bill, which enlarges the definition of taking a bribe."
PROMISE_00900,INC,2014,0,Governance & Anti-Corruption,"We will pass The Prevention of Corruption (Amendment) Bill, which covers commercial organizations in the definition of taking a bribe."
PROMISE_00901,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will ensure that the recommendations of the second Administrative Reforms Commission are implemented in letter and spirit.
PROMISE_00902,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will ensure that the recommendations of the second Administrative Reforms Commission are monitored at every step.
PROMISE_00903,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress is fully in favour of introducing transparency in financing of political activities.
PROMISE_00904,INC,2014,0,Governance & Anti-Corruption,We shall make every effort for the enactment of the Judicial Accountability Bill at the earliest.
PROMISE_00905,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress government will support all measures taken by the judiciary to improve court management so as to ensure quick disposal of cases.
PROMISE_00906,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress government will support all measures taken by the judiciary to improve court management so as to ensure timely disposal of cases.
PROMISE_00907,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress shall ensure that the process of procuring the finest state-of-the-art defence equipment is carried out in an atmosphere of full transparency.
PROMISE_00908,INC,2014,0,Health,The Indian National Congress will increase health expenditure to 3% of GDP to support the Right to Health.
PROMISE_00909,INC,2014,0,Health,The Indian National Congress will provide universal and quality health care for all Indians (including free medicines) to support the Right to Health.
PROMISE_00910,INC,2014,0,Health,We will provide health benefits.
PROMISE_00911,INC,2014,0,Health,We will provide free medicine.
PROMISE_00912,INC,2014,0,Health,The Indian National Congress will ensure health insurance for workers.
PROMISE_00913,INC,2014,0,Health,"We now pledge to enact a Right to Health to ensure that all people obtain easily accessible, quality health services, based on a combination of public provision and social insurance."
PROMISE_00914,INC,2014,0,Health,"We will provide for 5 state of the art mobile health care vans in every district, equipped with x-ray and other equipment."
PROMISE_00915,INC,2014,0,Health,"We will provide health care check ups through mobile health care vans, including mammography."
PROMISE_00916,INC,2014,0,Health,"We will provide health care check ups through mobile health care vans, including blood tests."
PROMISE_00917,INC,2014,0,Health,We will endeavour to provide a functional toilet in every household.
PROMISE_00918,INC,2014,0,Health,Health and Family Welfare Programmes will be strengthened to achieve a Total Fertility Rate (TFR) of 2.1 between 2017 and 2020.
PROMISE_00919,INC,2014,0,Health,Particular attention will be paid to regions which still have a high TFR (above 2.5) in Health and Family Welfare Programmes.
PROMISE_00920,INC,2014,0,Health,"We will work to strengthen the primary health workforce including Accredited Social Health Activists (ASHAs), Auxiliary Nurse Midwives (ANMs), Male Multipurpose Workers (MMWs), Anganwadi Workers (AWWs) and Community Health Officers."
PROMISE_00921,INC,2014,0,Health,We will work to fill the current vacancies in the primary health workforce.
PROMISE_00922,INC,2014,0,Health,We will work to improve the competencies of the primary health workforce through nationwide capacity building programmes linked to the National Health Mission.
PROMISE_00923,INC,2014,0,Health,We will create 60 lakh new jobs in the health sector by 2020 by training healthcare professionals.
PROMISE_00924,INC,2014,0,Health,"We will create 60 lakh new jobs in the health sector by 2020 by expanding the current teaching programmes for healthcare professionals, particularly in the public sector institutions."
PROMISE_00925,INC,2014,0,Health,We will start a three-year Diploma Course in Public Health.
PROMISE_00926,INC,2014,0,Health,Primary health care infrastructure will be strengthened right upto the point of the community health centre.
PROMISE_00927,INC,2014,0,Health,Continuity of care would be assured in primary healthcare.
PROMISE_00928,INC,2014,0,Health,"The Indian National Congress will ensure that Anganwadi workers, Auxiliary Nurse Midwives (ANMs), Accredited Social Health Activist (ASHA) workers and various other development functionaries at the village level are compensated adequately for their services."
PROMISE_00929,INC,2014,0,Health,"The Indian National Congress will ensure that Anganwadi workers, Auxiliary Nurse Midwives (ANMs), Accredited Social Health Activist (ASHA) workers and various other development functionaries at the village level have access to high quality training."
PROMISE_00930,INC,2014,0,Health,"The Indian National Congress will ensure that Anganwadi workers, Auxiliary Nurse Midwives (ANMs), Accredited Social Health Activist (ASHA) workers and various other development functionaries at the village level have access to decent working conditions."
PROMISE_00931,INC,2014,0,Infrastructure,We will restore India to 8% plus growth rate within 3 years by ensuring that all our towns are connected with high-speed broadband connectivity within 18 months.
PROMISE_00932,INC,2014,0,Infrastructure,We will restore India to 8% plus growth rate within 3 years by ensuring that all our Gram Panchayats are connected with high-speed broadband connectivity within 18 months.
PROMISE_00933,INC,2014,0,Infrastructure,We will provide skills-training to 10 crore youth over the next 5 years.
PROMISE_00934,INC,2014,0,Infrastructure,"We will make larger investments in urban infrastructure, especially in multi-modal transport."
PROMISE_00935,INC,2014,0,Infrastructure,We will rebuild our infrastructure.
PROMISE_00936,INC,2014,0,Infrastructure,We will add a huge quantity of new infrastructure.
PROMISE_00937,INC,2014,0,Infrastructure,The Standard Training Assessment and Reward (STAR) Scheme will be better funded.
PROMISE_00938,INC,2014,0,Infrastructure,We will expedite exclusive 24-hour transport facilities for women.
PROMISE_00939,INC,2014,0,Infrastructure,We will also award priority to developing infrastructure for differently-abled persons.
PROMISE_00940,INC,2014,0,Infrastructure,We will start a special drive for recruitment of North East youth in Railways.
PROMISE_00941,INC,2014,0,Infrastructure,We will start a special drive for recruitment of Jammu & Kashmir youth in Railways.
PROMISE_00942,INC,2014,0,Infrastructure,"The Indian National Congress will launch a ""National Road Transport Safety Programme""."
PROMISE_00943,INC,2014,0,Infrastructure,Road Accidents will be halved within five years through the National Road Transport Safety Programme.
PROMISE_00944,INC,2014,0,Infrastructure,The National Road Transport Safety Programme will make every possible effort to change the road safety culture.
PROMISE_00945,INC,2014,0,Infrastructure,The National Road Transport Safety Programme will establish clear road safety norms.
PROMISE_00946,INC,2014,0,Infrastructure,We will ensure effective implementation of the recommendations of the Sam Pitroda Committee regarding railway modernization.
PROMISE_00947,INC,2014,0,Infrastructure,The Indian National Congress is committed to ensuring the Western Dedicated Freight Corridor project is completed in a time-bound manner.
PROMISE_00948,INC,2014,0,Infrastructure,The Indian National Congress is committed to ensuring the Eastern Dedicated Freight Corridor project is completed in a time-bound manner.
PROMISE_00949,INC,2014,0,Infrastructure,We will upgrade infrastructure for air travel across the country.
PROMISE_00950,INC,2014,0,Infrastructure,We will create new infrastructure for air travel across the country.
PROMISE_00951,INC,2014,0,Infrastructure,The Indian National Congress will ensure adequate funding of Regional Rapid Transit Systems.
PROMISE_00952,INC,2014,0,Infrastructure,The Indian National Congress will ensure timely development of Regional Rapid Transit Systems.
PROMISE_00953,INC,2014,0,Infrastructure,We will ensure that the Regional Rapid Transit System (RRTS) corridors for Delhi-Sonipat-Panipat are fast-tracked.
PROMISE_00954,INC,2014,0,Infrastructure,We will ensure that the Regional Rapid Transit System (RRTS) corridors for Delhi-Gurgaon-Rewari-Alwar are fast-tracked.
PROMISE_00955,INC,2014,0,Infrastructure,We will ensure that the Regional Rapid Transit System (RRTS) corridors for Delhi-Ghaziabad-Meerut are fast-tracked.
PROMISE_00956,INC,2014,0,Infrastructure,We are committed to upgrading the logistics of the port sector in India.
PROMISE_00957,INC,2014,0,Infrastructure,We are committed to investing in the infrastructure of the port sector in India.
PROMISE_00958,INC,2014,0,Infrastructure,We are committed to upgrading the infrastructure of the port sector in India.
PROMISE_00959,INC,2014,0,Infrastructure,We are committed to upgrading the development of the port sector in India.
PROMISE_00960,INC,2014,0,Infrastructure,We will work to set up terminals at major ports.
PROMISE_00961,INC,2014,0,Infrastructure,We will work to provide adequate road connectivity to inland water and coastal terminals.
PROMISE_00962,INC,2014,0,Infrastructure,We will work to provide adequate road connectivity to non-major coastal ports.
PROMISE_00963,INC,2014,0,Infrastructure,We will work to provide adequate rail connectivity to non-major coastal ports.
PROMISE_00964,INC,2014,0,Infrastructure,We will effectively implement the National Mission on Energy Efficiency to improve energy efficiency in the transport sector.
PROMISE_00965,INC,2014,0,Infrastructure,We will continue to implement JNNURM-II with vigour and focus to ensure better roads.
PROMISE_00966,INC,2014,0,Infrastructure,We will continue to implement JNNURM-II with vigour and focus to ensure better multi-modal public transport.
PROMISE_00967,INC,2014,0,Infrastructure,"The Indian National Congress will connect all 2.5 lakh Gram Panchayats with high-speed broadband connectivity within 18 months, with a view of improving public delivery mechanism."
PROMISE_00968,INC,2014,0,Infrastructure,We will strengthen the infrastructure for our security forces posted in Left Wing Extremism affected areas.
PROMISE_00969,INC,2014,0,Labour & Employment,We will put in place a charter of minimum socio-economic rights that includes Right to Social Security.
PROMISE_00970,INC,2014,0,Labour & Employment,We will put in place a charter of minimum socio-economic rights that includes Right to Entrepreneurship that will protect and assist all those who seek to become entrepreneurs.
PROMISE_00971,INC,2014,0,Labour & Employment,We will restore India to 8% plus growth rate within 3 years by moving towards international labour standards for our workers.
PROMISE_00972,INC,2014,0,Labour & Employment,We will provide employment opportunities to 10 crore youth over the next 5 years.
PROMISE_00973,INC,2014,0,Labour & Employment,We will provide upto Rs 1 lakh as low interest loans to women through Self-Help-Groups for livelihood activities.
PROMISE_00974,INC,2014,0,Labour & Employment,We will improve the working conditions of Anganwadi and related workers.
PROMISE_00975,INC,2014,0,Labour & Employment,We will enforce Minimum Wage laws.
PROMISE_00976,INC,2014,0,Labour & Employment,We will provide Pension cover.
PROMISE_00977,INC,2014,0,Labour & Employment,We will provide Provident Fund.
PROMISE_00978,INC,2014,0,Labour & Employment,We will provide employment injury benefit.
PROMISE_00979,INC,2014,0,Labour & Employment,We will implement programmes for upgrading skills including use of improved technology.
PROMISE_00980,INC,2014,0,Labour & Employment,We will announce a detailed Jobs Agenda to ensure that we create 10 crore new jobs for our youth.
PROMISE_00981,INC,2014,0,Labour & Employment,We will announce a detailed Jobs Agenda to ensure that we create 10 crore entrepreneurship opportunities for our youth.
PROMISE_00982,INC,2014,0,Labour & Employment,We commit to increasing the resources at the disposal of the National Skills Development Agency.
PROMISE_00983,INC,2014,0,Labour & Employment,We commit to enhancing the mandate of the National Skills Development Agency.
PROMISE_00984,INC,2014,0,Labour & Employment,"We will reform the Apprentice Act, 1961."
PROMISE_00985,INC,2014,0,Labour & Employment,A robust monitoring system will be put in place to track the manner in which skills are imparted and certifications given at the ground level under the STAR scheme.
PROMISE_00986,INC,2014,0,Labour & Employment,The Indian National Congress will ensure pension cover for workers.
PROMISE_00987,INC,2014,0,Labour & Employment,The Indian National Congress is committed to the strictest implementation of the Contract Labour (Regulation and Abolition) Act of 1970.
PROMISE_00988,INC,2014,0,Labour & Employment,"All migrant labour will be covered under the Aadhaar programme in the next one year, through a special campaign."
PROMISE_00989,INC,2014,0,Labour & Employment,"The special needs of labour working in plantations, particularly those relating to housing, will be addressed through ongoing programmes."
PROMISE_00990,INC,2014,0,Labour & Employment,"The Unorganised Workers' Social Security Act, 2008 will be implemented in letter and spirit."
PROMISE_00991,INC,2014,0,Labour & Employment,"Every Scheduled Caste unemployed graduate or post graduate will be provided with a Skill Development Voucher of Rs. 10,000 to pay for the appropriate skill development course."
PROMISE_00992,INC,2014,0,Labour & Employment,"Every Scheduled Tribe unemployed graduate or post graduate will be provided with a Skill Development Voucher of Rs. 10,000 to pay for the appropriate skill development course."
PROMISE_00993,INC,2014,0,Labour & Employment,The Indian National Congress will ensure that the Child Labour (Prohibition and Regulation) Act will be strictly enforced.
PROMISE_00994,INC,2014,0,Labour & Employment,Special incentives will be given to Anganwadi workers.
PROMISE_00995,INC,2014,0,Labour & Employment,The Indian National Congress will provide employment to war widows.
PROMISE_00996,INC,2014,0,Labour & Employment,The Indian National Congress will provide employment to families of war widows.
PROMISE_00997,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide access to credit for women in the unorganised sector in peri-urban areas.
PROMISE_00998,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide access to credit for women in the unorganised sector in rural areas.
PROMISE_00999,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide training for women in the unorganised sector in peri-urban areas.
PROMISE_01000,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide training for women in the unorganised sector in rural areas.
PROMISE_01001,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide marketing for women in the unorganised sector in peri-urban areas.
PROMISE_01002,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide marketing for women in the unorganised sector in rural areas.
PROMISE_01003,INC,2014,0,Labour & Employment,"Special Schemes will be introduced, like through the National Rural Livelihood Mission (NRLM) for securing the livelihoods of tribal girls and women."
PROMISE_01004,INC,2014,0,Labour & Employment,"Through the NRLM we will provide low interest loans, of upto Rs. 1 lakh, to women for livelihood activities."
PROMISE_01005,INC,2014,0,Labour & Employment,Skills development programmes for minorities will be implemented across the country.
PROMISE_01006,INC,2014,0,Labour & Employment,We will focus on developing life skills including leadership building.
PROMISE_01007,INC,2014,0,Labour & Employment,The Indian National Congress will provide a special youth development package for entrepreneurship for Left-Wing Extremism affected areas with special focus on women.
PROMISE_01008,INC,2014,0,Labour & Employment,The Indian National Congress will provide a special youth development package for employment for Left-Wing Extremism affected areas with special focus on women.
PROMISE_01009,INC,2014,0,Labour & Employment,We will ensure priority to differently-abled youth with respect to employment opportunities.
PROMISE_01010,INC,2014,0,Labour & Employment,We will set up government run employment exchange/ facilitation centers for youth seeking foreign employment opportunities.
PROMISE_01011,INC,2014,0,Labour & Employment,The Indian National Congress will implement a Universal Pension Scheme for the elderly (based on certain exclusions).
PROMISE_01012,INC,2014,0,Labour & Employment,The Indian National Congress will implement a Universal Pension Scheme for the destitute (based on certain exclusions).
PROMISE_01013,INC,2014,0,Labour & Employment,The Indian National Congress will implement a Universal Pension Scheme for widows (based on certain exclusions).
PROMISE_01014,INC,2014,0,Labour & Employment,The Indian National Congress will implement a Universal Pension Scheme for other similar groups (based on certain exclusions).
PROMISE_01015,INC,2014,0,Labour & Employment,All steps will be taken to further enhance the livelihood security of families dependent on fishing.
PROMISE_01016,INC,2014,0,Labour & Employment,"We will announce a Jobs Agenda, with a focus on attracting investments for job creation, within 100 days of government formation."
PROMISE_01017,INC,2014,0,Labour & Employment,It will provide special incentives for entrepreneurs from the North East region.
PROMISE_01018,INC,2014,0,Labour & Employment,The Indian National Congress is committed to protecting the interests of labour through more progressive labour laws.
PROMISE_01019,INC,2014,0,Other,We will accelerate legal reform.
PROMISE_01020,INC,2014,0,Other,We will accelerate judicial reform.
PROMISE_01021,INC,2014,0,Other,We will ensure the immediate passage of The Public Procurement Bill.
PROMISE_01022,INC,2014,0,Other,We will ensure the immediate passage of the Judicial Appointments Bill.
PROMISE_01023,INC,2014,0,Other,We will implement a strategy for legal and judicial reform that will enhance quality of the judicial system.
PROMISE_01024,INC,2014,0,Other,We will implement a strategy for legal and judicial reform that will enhance responsiveness of the judicial system.
PROMISE_01025,INC,2014,0,Other,We will implement a strategy for legal and judicial reform that will enhance timeliness of the judicial system.
PROMISE_01026,INC,2014,0,Other,We will enhance bilateral relationships with friendly nations.
PROMISE_01027,INC,2014,0,Other,We will enhance commercial ties.
PROMISE_01028,INC,2014,0,Other,We will provide life cover.
PROMISE_01029,INC,2014,0,Other,We will provide old age protection.
PROMISE_01030,INC,2014,0,Other,We will provide old age homes.
PROMISE_01031,INC,2014,0,Other,We will ensure humane working conditions.
PROMISE_01032,INC,2014,0,Other,We will strengthen collective bargaining.
PROMISE_01033,INC,2014,0,Other,We will implement programmes for upgrading income including use of improved technology.
PROMISE_01034,INC,2014,0,Other,The Public Private Partnership (PPP) model must be made more competitive.
PROMISE_01035,INC,2014,0,Other,The Public Private Partnership (PPP) model must be more widely used.
PROMISE_01036,INC,2014,0,Other,We will improve India's 'Ease of Doing Business' ranking from the current 134 to 75 within 5 years.
PROMISE_01037,INC,2014,0,Other,We will streamline the process for starting a business.
PROMISE_01038,INC,2014,0,Other,We will streamline the process for getting various permits.
PROMISE_01039,INC,2014,0,Other,We will implement various other interventions to improve India's 'Ease of Doing Business' ranking.
PROMISE_01040,INC,2014,0,Other,The Indian National Congress will expand the Rashtriya Swasthya Bima Yojana to enable access to a continuum of comprehensive primary care.
PROMISE_01041,INC,2014,0,Other,The Indian National Congress will expand the Rashtriya Swasthya Bima Yojana to enable access to a continuum of comprehensive secondary care.
PROMISE_01042,INC,2014,0,Other,The Indian National Congress will expand the Rashtriya Swasthya Bima Yojana to enable access to a continuum of comprehensive tertiary care.
PROMISE_01043,INC,2014,0,Other,The Indian National Congress commits itself to increasing the Institutional Delivery Rate.
PROMISE_01044,INC,2014,0,Other,We aim to reduce the Infant Mortality Rate drastically.
