promise_id,party,year,page_number,manifesto_section,promise_text
INC_2014_0243,INC,2014,0,SC/ST/OBC,"The Indian National Congress will ensure the passage of the Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Amendment Bill, 2013."
INC_2014_0244,INC,2014,0,Education,"We will endeavour to establish one Navodaya Vidyalaya type of school of high standards for weaker sections, in every Block of the country."
INC_2014_0245,INC,2014,0,SC/ST/OBC,"We will continue to provide assistance to fund the cost of education in private institutions for Scheduled Caste and Scheduled Tribe students, with priority to those students whose parental income is less than Rs. 6 lakh per annum."
INC_2014_0246,INC,2014,0,SC/ST/OBC,"We will continue to provide assistance to fund the cost of education in government institutions for Scheduled Caste and Scheduled Tribe students, with priority to those students whose parental income is less than Rs. 6 lakh per annum."
INC_2014_0247,INC,2014,0,SC/ST/OBC,All Scheduled Caste and Scheduled Tribe students fulfilling the admission criteria will be provided with universal access to the Rajiv Gandhi Research Fellowships.
INC_2014_0248,INC,2014,0,Education,1000 overseas scholarships for eligible students will be provided annually.
INC_2014_0249,INC,2014,0,Labour & Employment,"Every Scheduled Caste unemployed graduate or post graduate will be provided with a Skill Development Voucher of Rs. 10,000 to pay for the appropriate skill development course."
INC_2014_0250,INC,2014,0,Labour & Employment,"Every Scheduled Tribe unemployed graduate or post graduate will be provided with a Skill Development Voucher of Rs. 10,000 to pay for the appropriate skill development course."
INC_2014_0251,INC,2014,0,SC/ST/OBC,We will push for strict implementation of the norm of 4% reservation of procurement from small and medium Scheduled Caste and Scheduled Tribe enterprises.
INC_2014_0252,INC,2014,0,SC/ST/OBC,The Indian National Congress will work for the upliftment and welfare of dalit women.
INC_2014_0253,INC,2014,0,Economy & Finance,The Indian National Congress will continue to ensure dignity for dalit women through economic empowerment.
INC_2014_0254,INC,2014,0,SC/ST/OBC,The Indian National Congress will continue to ensure dignity for dalit women through social empowerment.
INC_2014_0255,INC,2014,0,SC/ST/OBC,We will encourage Scheduled Caste entrepreneurs by providing them easy access to credit.
INC_2014_0256,INC,2014,0,SC/ST/OBC,We will support Scheduled Caste entrepreneurs by providing them easy access to credit.
INC_2014_0257,INC,2014,0,SC/ST/OBC,We will encourage Scheduled Tribe entrepreneurs by providing them easy access to credit.
INC_2014_0258,INC,2014,0,SC/ST/OBC,We will support Scheduled Tribe entrepreneurs by providing them easy access to credit.
INC_2014_0259,INC,2014,0,SC/ST/OBC,We will encourage Scheduled Caste entrepreneurs by providing them other incentives like tax rebates at the initial stages of establishment of their business.
INC_2014_0260,INC,2014,0,SC/ST/OBC,We will support Scheduled Caste entrepreneurs by providing them other incentives like tax rebates at the initial stages of establishment of their business.
INC_2014_0261,INC,2014,0,SC/ST/OBC,We will encourage Scheduled Tribe entrepreneurs by providing them other incentives like tax rebates at the initial stages of establishment of their business.
INC_2014_0262,INC,2014,0,SC/ST/OBC,We will support Scheduled Tribe entrepreneurs by providing them other incentives like tax rebates at the initial stages of establishment of their business.
INC_2014_0263,INC,2014,0,SC/ST/OBC,We will focus on development activities for creating social opportunities for Scheduled Tribes.
INC_2014_0264,INC,2014,0,SC/ST/OBC,We will focus on development activities for creating economic opportunities for Scheduled Tribes.
INC_2014_0265,INC,2014,0,SC/ST/OBC,"We will ensure the stringent implementation of PESA, 1996 to empower Scheduled Tribes."
INC_2014_0266,INC,2014,0,SC/ST/OBC,"We will ensure the stringent implementation of the Forest Rights Act, 2006 to empower Scheduled Tribes."
INC_2014_0267,INC,2014,0,SC/ST/OBC,"We will ensure the stringent implementation of PESA, 1996 to bring Scheduled Tribes into the mainstream."
INC_2014_0268,INC,2014,0,SC/ST/OBC,"We will ensure the stringent implementation of the Forest Rights Act, 2006 to bring Scheduled Tribes into the mainstream."
INC_2014_0269,INC,2014,0,SC/ST/OBC,The Indian National Congress is committed to creating national consensus on affirmative action for Scheduled Castes in the private sector.
INC_2014_0270,INC,2014,0,SC/ST/OBC,The Indian National Congress is committed to creating national consensus on affirmative action for Scheduled Tribes in the private sector.
INC_2014_0271,INC,2014,0,SC/ST/OBC,We will take steps to ensure that all reserved posts are filled.
INC_2014_0272,INC,2014,0,Governance & Anti-Corruption,A special drive will be undertaken to fill all the backlog vacancies in reserved posts in government.
INC_2014_0273,INC,2014,0,SC/ST/OBC,A special drive will be undertaken to fill all the backlog vacancies in reserved posts in Public Sector Undertakings.
INC_2014_0274,INC,2014,0,SC/ST/OBC,The Indian National Congress is deeply committed to developing a National Action Plan for the Development of Scheduled Castes.
INC_2014_0275,INC,2014,0,SC/ST/OBC,The Indian National Congress is deeply committed to developing a National Action Plan for the Development of Scheduled Tribes.
INC_2014_0276,INC,2014,0,SC/ST/OBC,The Indian National Congress is deeply committed to developing a National Action Plan for the Development of Other Backward Classes.
INC_2014_0277,INC,2014,0,SC/ST/OBC,"We will undertake a special survey once every five years to estimate, on select development indicators, the gap in the development of Scheduled Castes, Scheduled Tribes and Other Backward Classes."
INC_2014_0278,INC,2014,0,SC/ST/OBC,The Indian National Congress will ensure that the existing Rajiv Gandhi National Fellowship for Scheduled Caste Candidates will be extended to students belonging to Other Backward Classes.
INC_2014_0279,INC,2014,0,SC/ST/OBC,The Indian National Congress will ensure that the existing Rajiv Gandhi National Fellowship for Scheduled Tribe Candidates will be extended to students belonging to Other Backward Classes.
INC_2014_0280,INC,2014,0,SC/ST/OBC,The Indian National Congress will establish Special Commissions for Scheduled Castes to identify communities within the group which have not benefited from reservations and other affirmative action programmes and which need to be given a special focus.
INC_2014_0281,INC,2014,0,SC/ST/OBC,The Indian National Congress will establish Special Commissions for Scheduled Tribes to identify communities within the group which have not benefited from reservations and other affirmative action programmes and which need to be given a special focus.
INC_2014_0282,INC,2014,0,SC/ST/OBC,The Indian National Congress will establish Special Commissions for Other Backward Classes to identify communities within the group which have not benefited from reservations and other affirmative action programmes and which need to be given a special focus.
INC_2014_0283,INC,2014,0,Labour & Employment,The Indian National Congress will ensure that the Child Labour (Prohibition and Regulation) Act will be strictly enforced.
INC_2014_0284,INC,2014,0,Women & Child Development,"The Indian National Congress will ensure that the Protection of Children from Sexual Offences Act, 2012, will be strictly enforced."
INC_2014_0285,INC,2014,0,Women & Child Development,We will further strengthen the National Commission for Protection of Child Rights.
INC_2014_0286,INC,2014,0,Women & Child Development,We will expand the scope of the National Commission for Protection of Child Rights.
INC_2014_0287,INC,2014,0,Women & Child Development,We will ensure that the strongest possible action is taken to prevent child trafficking.
INC_2014_0288,INC,2014,0,Women & Child Development,The quality of the Integrated Child Development Scheme (ICDS) programme will be vastly improved.
INC_2014_0289,INC,2014,0,Labour & Employment,Special incentives will be given to Anganwadi workers.
INC_2014_0290,INC,2014,0,SC/ST/OBC,The Indian National Congress is committed to the enactment of the Women's Reservation Bill to reserve 33% of all seats in the Lok Sabha for women.
INC_2014_0291,INC,2014,0,SC/ST/OBC,The Indian National Congress is committed to the enactment of the Women's Reservation Bill to reserve 33% of all seats in all State legislative assemblies for women.
INC_2014_0292,INC,2014,0,Governance & Anti-Corruption,We will initiate immediate action to formulate a Citizens Charter for Women's Safety and Security.
INC_2014_0293,INC,2014,0,Women & Child Development,We will continue our focus on the education of women to achieve gender parity in literacy.
INC_2014_0294,INC,2014,0,Women & Child Development,Fast-Track Courts will be established with 'in-camera proceedings' facilities in State headquarters for crimes against women.
INC_2014_0295,INC,2014,0,Women & Child Development,Fast-Track Courts will be established with 'in-camera proceedings' facilities in regional centres for crimes against women.
INC_2014_0296,INC,2014,0,Women & Child Development,Mandatory procedure for the rapid conclusion of cases where custody of children is involved shall be put in place.
INC_2014_0297,INC,2014,0,SC/ST/OBC,"We will increase the number of girls hostels, particularly in tribal areas."
INC_2014_0298,INC,2014,0,Women & Child Development,"We will increase the number of hostels for working women, with day care facilities."
INC_2014_0299,INC,2014,0,Women & Child Development,We will ensure that all measures are taken to make women feel safe and protected.
INC_2014_0300,INC,2014,0,Governance & Anti-Corruption,We will expedite the creation of functional helplines in all major towns for prompt grievance redressal for women.
INC_2014_0301,INC,2014,0,Governance & Anti-Corruption,We will expedite the creation of functional helplines in all cities for prompt grievance redressal for women.
INC_2014_0302,INC,2014,0,Governance & Anti-Corruption,We will expedite the creation of functional helplines in rural areas for prompt grievance redressal for women.
INC_2014_0303,INC,2014,0,Infrastructure,We will expedite exclusive 24-hour transport facilities for women.
INC_2014_0304,INC,2014,0,Women & Child Development,"We will expedite gender sensitivity classes for police men, particularly in registering and investigating complaints made by women."
INC_2014_0305,INC,2014,0,Women & Child Development,"We will expedite gender sensitivity classes for police women, particularly in registering and investigating complaints made by women."
INC_2014_0306,INC,2014,0,Women & Child Development,"The Indian National Congress will open ""One Stop Crisis Centres"" for women in all hospitals to provide medical aid in cases of rape and domestic violence against women."
INC_2014_0307,INC,2014,0,Women & Child Development,"The Indian National Congress will open ""One Stop Crisis Centres"" for women in all hospitals to provide legal aid in cases of rape and domestic violence against women."
INC_2014_0308,INC,2014,0,Women & Child Development,"The Indian National Congress will open ""One Stop Crisis Centres"" for women in all hospitals to provide psycho-social aid in cases of rape and domestic violence against women."
INC_2014_0309,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will take measures to enable increased participation for women at all levels within the government.
INC_2014_0310,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will take measures to enable reservation for women at all levels within the government.
INC_2014_0311,INC,2014,0,Defence & Security,"We will ensure that at least 25% of the total police officers at every police station in the country will be women, over the next five years."
INC_2014_0312,INC,2014,0,Defence & Security,"We will ensure that at least 25% of the total police sub-inspectors at every police station in the country will be women, over the next five years."
INC_2014_0313,INC,2014,0,Defence & Security,"We will ensure that at least 25% of the total police constables at every police station in the country will be women, over the next five years."
INC_2014_0314,INC,2014,0,Women & Child Development,We will ensure the number of women police stations in the country goes up from 500 to 2000 in the next five years.
INC_2014_0315,INC,2014,0,Rural Development,The Indian National Congress will earmark at least 30% of all funds flowing into Panchayats for development of women.
INC_2014_0316,INC,2014,0,Rural Development,The Indian National Congress will earmark at least 30% of all funds flowing into Panchayats for development of children.
INC_2014_0317,INC,2014,0,Women & Child Development,The Indian National Congress will earmark at least 30% of all funds flowing into Nagarpalikas for development of women.
INC_2014_0318,INC,2014,0,Women & Child Development,The Indian National Congress will earmark at least 30% of all funds flowing into Nagarpalikas for development of children.
INC_2014_0319,INC,2014,0,Agriculture,The Indian National Congress will focus on the special needs of female agricultural labour.
INC_2014_0320,INC,2014,0,Women & Child Development,The Indian National Congress will focus on the special needs of women cultivators.
INC_2014_0321,INC,2014,0,Energy & Environment,"We will encourage the setting up of ""Poorn Shakti Kendras"" at block level to provide a single window mechanism for awareness, information, access and utilisation of government schemes and programmes."
INC_2014_0322,INC,2014,0,Women & Child Development,"The Indian National Congress will provide land rights for women, especially single women."
INC_2014_0323,INC,2014,0,Women & Child Development,"The Indian National Congress will provide land rights for women, especially women-headed households."
INC_2014_0324,INC,2014,0,Rural Development,The Indian National Congress will provide land rights for women whose husbands have migrated away from villages.
INC_2014_0325,INC,2014,0,Women & Child Development,The Indian National Congress will strive to clear all pending compensations to women with missing husbands in areas of unrest and conflict.
INC_2014_0326,INC,2014,0,Women & Child Development,The Indian National Congress will strive to clear all pending compensations to women with missing husbands in border areas.
INC_2014_0327,INC,2014,0,Labour & Employment,The Indian National Congress will provide employment to war widows.
INC_2014_0328,INC,2014,0,Labour & Employment,The Indian National Congress will provide employment to families of war widows.
INC_2014_0329,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide access to credit for women in the unorganised sector in peri-urban areas.
INC_2014_0330,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide access to credit for women in the unorganised sector in rural areas.
INC_2014_0331,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide training for women in the unorganised sector in peri-urban areas.
INC_2014_0332,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide training for women in the unorganised sector in rural areas.
INC_2014_0333,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide marketing for women in the unorganised sector in peri-urban areas.
INC_2014_0334,INC,2014,0,Labour & Employment,We will strengthen institutional arrangements to provide marketing for women in the unorganised sector in rural areas.
INC_2014_0335,INC,2014,0,Women & Child Development,This matter (sexual exploitation and trafficking of tribal girls/women) will be taken up with all State governments.
INC_2014_0336,INC,2014,0,Labour & Employment,"Special Schemes will be introduced, like through the National Rural Livelihood Mission (NRLM) for securing the livelihoods of tribal girls and women."
INC_2014_0337,INC,2014,0,Women & Child Development,The Indian National Congress will work with women's Self-Help-Groups for the distribution of free sanitary napkins for adolescent girls.
INC_2014_0338,INC,2014,0,Social Justice & Minorities,The issue of the rights of the transgender community will receive separate and continued attention.
INC_2014_0339,INC,2014,0,Labour & Employment,"Through the NRLM we will provide low interest loans, of upto Rs. 1 lakh, to women for livelihood activities."
INC_2014_0340,INC,2014,0,Education,We will continue to ensure that no child from the minority community who applies for educational support is denied it at any level.
INC_2014_0341,INC,2014,0,Economy & Finance,We will continue to ensure that members of the minority communities have easy access to credit to encourage entrepreneurship.
INC_2014_0342,INC,2014,0,Economy & Finance,We will continue to ensure that members of the minority communities have other incentives like tax rebates to encourage entrepreneurship.
INC_2014_0343,INC,2014,0,Social Justice & Minorities,The Indian National Congress pledges to continue with the programme for effective management of Waqf properties.
INC_2014_0344,INC,2014,0,Social Justice & Minorities,"The Prevention of Communal and Targeted Violence (Access to Justice and Reparations) Bill, 2013 will be passed as a matter of priority."
INC_2014_0345,INC,2014,0,Education,We will pursue the matter of providing reservation for backward minorities in educational institutions closely in Court.
INC_2014_0346,INC,2014,0,Education,We will ensure that the policy of providing reservation for backward minorities in educational institutions is implemented through proper legislation.
INC_2014_0347,INC,2014,0,Governance & Anti-Corruption,We will pursue the matter of providing reservation for backward minorities in government employment closely in Court.
INC_2014_0348,INC,2014,0,Governance & Anti-Corruption,We will ensure that the policy of providing reservation for backward minorities in government employment is implemented through proper legislation.
INC_2014_0349,INC,2014,0,Education,"We will work to create a ready corpus for young entrepreneurs, along the lines of the Maulana Azad Educational Fund."
INC_2014_0350,INC,2014,0,Labour & Employment,Skills development programmes for minorities will be implemented across the country.
INC_2014_0351,INC,2014,0,Other,The Indian National Congress will work tirelessly to ensure that every single recommendation of the Sachar Committee is reviewed.
INC_2014_0352,INC,2014,0,Other,The Indian National Congress will work tirelessly to ensure that efforts are made for the implementation of every single recommendation of the Sachar Committee.
INC_2014_0353,INC,2014,0,Education,The Indian National Congress will strengthen the implementation of the Right to Education Act to ensure quality learning outcomes.
INC_2014_0354,INC,2014,0,Education,The Indian National Congress will strengthen the implementation of the Right to Education Act to ensure adequate infrastructure in schools.
INC_2014_0355,INC,2014,0,Education,The Indian National Congress will strengthen the implementation of the Right to Education Act to ensure adequate facilities in schools.
INC_2014_0356,INC,2014,0,Education,The Indian National Congress will strengthen the implementation of the Right to Education Act to ensure regular teacher training.
INC_2014_0357,INC,2014,0,Education,The Indian National Congress will strengthen the implementation of the Right to Education Act to ensure an optimal Pupil Teacher Ratio.
INC_2014_0358,INC,2014,0,Economy & Finance,We will ensure quality in teacher training by making suitable investments.
INC_2014_0359,INC,2014,0,Education,"We will ensure quality in teacher training by making amendments to regulations, wherever required."
INC_2014_0360,INC,2014,0,Education,"We will enhance focus on the implementation of the Rashtriya Madhyamik Shiksha Abhiyan, to improve quality of secondary education."
INC_2014_0361,INC,2014,0,Education,"We will enhance resources on the implementation of the Rashtriya Madhyamik Shiksha Abhiyan, to improve quality of secondary education."
INC_2014_0362,INC,2014,0,Education,We will achieve near universal enrolment in secondary education.
INC_2014_0363,INC,2014,0,Other,The Indian National Congress will place a special emphasis on reducing the drop-out rate particularly in middle levels.
INC_2014_0364,INC,2014,0,Other,The Indian National Congress will place a special emphasis on reducing the drop-out rate particularly in secondary levels.
INC_2014_0365,INC,2014,0,Education,We will establish an independent regulatory mechanism to oversee State institutions in education.
INC_2014_0366,INC,2014,0,Education,We will establish an independent regulatory mechanism to oversee private institutions in education.
INC_2014_0367,INC,2014,0,Other,We will support regional and context specific curricula.
INC_2014_0368,INC,2014,0,Labour & Employment,We will focus on developing life skills including leadership building.
INC_2014_0369,INC,2014,0,Women & Child Development,We will strengthen facilities for children with special needs.
INC_2014_0370,INC,2014,0,Social Justice & Minorities,We will strengthen facilities for children with disabilities.
INC_2014_0371,INC,2014,0,Infrastructure,We will also award priority to developing infrastructure for differently-abled persons.
INC_2014_0372,INC,2014,0,Education,The Indian National Congress will take systematic steps to address issues relating to discrimination against students from the North East.
INC_2014_0373,INC,2014,0,Education,The Indian National Congress will take systematic steps to address issues relating to discrimination against students from Jammu and Kashmir.
INC_2014_0374,INC,2014,0,Education,We will continue to place a special focus on ensuring educational access to civil strife affected areas.
INC_2014_0375,INC,2014,0,Education,We will continue to place a special focus on ensuring educational access to the North East region.
INC_2014_0376,INC,2014,0,Education,RUSA will help create 70 new universities.
INC_2014_0377,INC,2014,0,Education,RUSA will provide infrastructure in current universities.
INC_2014_0378,INC,2014,0,Education,RUSA will upgrade autonomous colleges to Universities.
INC_2014_0379,INC,2014,0,Education,RUSA will create a new model of general degree colleges.
INC_2014_0380,INC,2014,0,Other,RUSA will create a new model of professional institutions.
INC_2014_0381,INC,2014,0,Education,"The Indian National Congress will set up a ""National Commission for Students"" to protect the interests of students."
INC_2014_0382,INC,2014,0,Education,"The Indian National Congress will set up a ""National Commission for Students"" to promote the interests of students."
INC_2014_0383,INC,2014,0,Education,This Commission will review Constitutional safeguards for students.
INC_2014_0384,INC,2014,0,Education,This Commission will review legal safeguards for students.
INC_2014_0385,INC,2014,0,Education,This Commission will recommend remedial legislative measures for students.
INC_2014_0386,INC,2014,0,Education,This Commission will facilitate redressal of grievances for students.
INC_2014_0387,INC,2014,0,Education,This Commission will advise the government on all policy matters concerning students.
INC_2014_0388,INC,2014,0,Education,The Indian National Congress will continue to expand its support to providing interest-free educations loans to students at all levels.
INC_2014_0389,INC,2014,0,Education,The Indian National Congress will continue to expand its support to providing interest-free educations loans especially to the weaker sections of society.
INC_2014_0390,INC,2014,0,Education,The Indian National Congress will explore possible partnerships with the private sector in the delivery of education.
INC_2014_0391,INC,2014,0,Education,New Public Private Partnership models will be explored in education.
INC_2014_0392,INC,2014,0,Education,Appropriate regulatory systems will be developed in education.
INC_2014_0393,INC,2014,0,Education,Accreditation procedures will be developed in education.
INC_2014_0394,INC,2014,0,Education,Policies and incentives will be developed to enable private education providers to take on the challenge of expanding secondary education.
INC_2014_0395,INC,2014,0,Education,Policies and incentives will be developed to enable private education providers to take on the challenge of improving secondary education.
INC_2014_0396,INC,2014,0,Youth & Sports,"Indian National Congress will establish a ""National Youth Commission""."
INC_2014_0397,INC,2014,0,Education,We will establish a centralised students exchange programme.
INC_2014_0398,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will continue to clean up sports administration.
INC_2014_0399,INC,2014,0,Youth & Sports,We will ensure active involvement of former sportspersons in sports administration.
INC_2014_0400,INC,2014,0,Youth & Sports,The Rajiv Gandhi Khel Abhiyan will be implemented to ensure high quality sporting facilities in every block of the country.
INC_2014_0401,INC,2014,0,Education,"A ""National Sports Education University"" will be set up to educate students of exceptional talent."
INC_2014_0402,INC,2014,0,Education,A team of experts will be continuously scouting for talent in every sport across the country in the age-group of 8-15 years for the National Sports Education University.
INC_2014_0403,INC,2014,0,Education,The National Sports Education University will provide world class coaches.
INC_2014_0404,INC,2014,0,Education,The National Sports Education University will provide world class facilities.
INC_2014_0405,INC,2014,0,Labour & Employment,The Indian National Congress will provide a special youth development package for entrepreneurship for Left-Wing Extremism affected areas with special focus on women.
INC_2014_0406,INC,2014,0,Labour & Employment,The Indian National Congress will provide a special youth development package for employment for Left-Wing Extremism affected areas with special focus on women.
INC_2014_0407,INC,2014,0,SC/ST/OBC,The Indian National Congress will provide a special youth development package for entrepreneurship for Left-Wing Extremism affected areas with special focus on Scheduled Castes.
INC_2014_0408,INC,2014,0,SC/ST/OBC,The Indian National Congress will provide a special youth development package for employment for Left-Wing Extremism affected areas with special focus on Scheduled Castes.
INC_2014_0409,INC,2014,0,SC/ST/OBC,The Indian National Congress will provide a special youth development package for entrepreneurship for Left-Wing Extremism affected areas with special focus on Scheduled Tribes.
INC_2014_0410,INC,2014,0,SC/ST/OBC,The Indian National Congress will provide a special youth development package for employment for Left-Wing Extremism affected areas with special focus on Scheduled Tribes.
INC_2014_0411,INC,2014,0,Infrastructure,We will start a special drive for recruitment of North East youth in Railways.
INC_2014_0412,INC,2014,0,Youth & Sports,We will start a special drive for recruitment of North East youth in the Indian Army.
INC_2014_0413,INC,2014,0,Governance & Anti-Corruption,We will start a special drive for recruitment of North East youth in other Central government departments.
INC_2014_0414,INC,2014,0,Infrastructure,We will start a special drive for recruitment of Jammu & Kashmir youth in Railways.
INC_2014_0415,INC,2014,0,Youth & Sports,We will start a special drive for recruitment of Jammu & Kashmir youth in the Indian Army.
INC_2014_0416,INC,2014,0,Governance & Anti-Corruption,We will start a special drive for recruitment of Jammu & Kashmir youth in other Central government departments.
INC_2014_0417,INC,2014,0,Other,A nation-wide assessment of the prevalence of drug abuse will be undertaken.
INC_2014_0418,INC,2014,0,Other,Funding will be adequately provided for drug-rehabilitation centres.
INC_2014_0419,INC,2014,0,Other,Drug-rehabilitation centres will be set up in each district.
INC_2014_0420,INC,2014,0,Other,The Indian National Congress is committed to increasing funding of the National Service Scheme.
INC_2014_0421,INC,2014,0,Other,The Indian National Congress is committed to increasing the reach of the National Service Scheme.
INC_2014_0422,INC,2014,0,Other,The Indian National Congress is committed to prioritising the implementation of the National Service Scheme.
INC_2014_0423,INC,2014,0,Education,We will ensure priority to differently-abled youth with respect to education opportunities.
INC_2014_0424,INC,2014,0,Labour & Employment,We will ensure priority to differently-abled youth with respect to employment opportunities.
INC_2014_0425,INC,2014,0,Labour & Employment,We will set up government run employment exchange/ facilitation centers for youth seeking foreign employment opportunities.
INC_2014_0426,INC,2014,0,Health,"The Indian National Congress will ensure that Anganwadi workers, Auxiliary Nurse Midwives (ANMs), Accredited Social Health Activist (ASHA) workers and various other development functionaries at the village level are compensated adequately for their services."
INC_2014_0427,INC,2014,0,Health,"The Indian National Congress will ensure that Anganwadi workers, Auxiliary Nurse Midwives (ANMs), Accredited Social Health Activist (ASHA) workers and various other development functionaries at the village level have access to high quality training."
INC_2014_0428,INC,2014,0,Health,"The Indian National Congress will ensure that Anganwadi workers, Auxiliary Nurse Midwives (ANMs), Accredited Social Health Activist (ASHA) workers and various other development functionaries at the village level have access to decent working conditions."
INC_2014_0429,INC,2014,0,Economy & Finance,The Indian National Congress will expand the focus of the current food security Schemes to include subsidised pulses for beneficiaries of Antyodaya Anna Yojana.
INC_2014_0430,INC,2014,0,Economy & Finance,The Indian National Congress will expand the focus of the current food security Schemes to include subsidised cooking oil for beneficiaries of Antyodaya Anna Yojana.
INC_2014_0431,INC,2014,0,Labour & Employment,The Indian National Congress will implement a Universal Pension Scheme for the elderly (based on certain exclusions).
INC_2014_0432,INC,2014,0,Labour & Employment,The Indian National Congress will implement a Universal Pension Scheme for the destitute (based on certain exclusions).
INC_2014_0433,INC,2014,0,Labour & Employment,The Indian National Congress will implement a Universal Pension Scheme for widows (based on certain exclusions).
INC_2014_0434,INC,2014,0,Labour & Employment,The Indian National Congress will implement a Universal Pension Scheme for other similar groups (based on certain exclusions).
INC_2014_0435,INC,2014,0,Rural Development,We will expand the current Pradhan Mantri Gram Sadak Yojana (PMGSY) to ensure that an all-weather road will connect all habitations with a population of 125 persons and above.
INC_2014_0436,INC,2014,0,Rural Development,"We will set up a legal framework, in discussion and with consensus of States, for water to promote effective access to clean drinking water."
INC_2014_0437,INC,2014,0,Energy & Environment,"We will set up a legal framework, in discussion and with consensus of States, for water to promote effective access to water for irrigation."
INC_2014_0438,INC,2014,0,Rural Development,"We will set up an institutional framework, in discussion and with consensus of States, for water to promote effective access to clean drinking water."
INC_2014_0439,INC,2014,0,Energy & Environment,"We will set up an institutional framework, in discussion and with consensus of States, for water to promote effective access to water for irrigation."
INC_2014_0440,INC,2014,0,Rural Development,We will also ensure 100% coverage of rural habitations for drinking water in the next five years.
INC_2014_0441,INC,2014,0,Other,We will continue to support Self-Help-Groups (SHGs).
INC_2014_0442,INC,2014,0,Other,We will assist the poor to set up small businesses.
INC_2014_0443,INC,2014,0,Economy & Finance,We will set up more branches of the Bharatiya Mahila Bank.
INC_2014_0444,INC,2014,0,Economy & Finance,We will set up more women only branches of other public sector banks.
INC_2014_0445,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will ensure 100% modernisation of land records to ensure transparency in land titles.
INC_2014_0446,INC,2014,0,Governance & Anti-Corruption,The Indian National Congress will ensure 100% digitisation of land records to ensure transparency in land titles.
INC_2014_0447,INC,2014,0,Rural Development,"The Indian National Congress will substantially increase Panchayat funding, especially untied funds."
INC_2014_0448,INC,2014,0,Rural Development,We will also encourage Panchayats to raise their own resources.
INC_2014_0449,INC,2014,0,Rural Development,"We will set up a ""National Panchayati Raj Commission"", with branches in each State and Union Territory."
INC_2014_0450,INC,2014,0,Rural Development,The National Panchayati Raj Commission will ensure probity in the functioning of Panchayats.
INC_2014_0451,INC,2014,0,Governance & Anti-Corruption,The National Panchayati Raj Commission will ensure transparency in the functioning of Panchayats.
INC_2014_0452,INC,2014,0,Rural Development,The National Panchayati Raj Commission will ensure probity in the functioning of elected representatives of Panchayats.
INC_2014_0453,INC,2014,0,Governance & Anti-Corruption,The National Panchayati Raj Commission will ensure transparency in the functioning of elected representatives of Panchayats.
INC_2014_0454,INC,2014,0,Rural Development,"The National Panchayati Raj Commission will ensure Panchayati Raj functions in line with the Constitution and the laws of the land, especially in tribal areas covered by Panchayat Extension to Scheduled Areas Act (PESA)."
INC_2014_0455,INC,2014,0,Rural Development,The National Panchayati Raj Commission will strengthen Gram Sabhas.
INC_2014_0456,INC,2014,0,Rural Development,The National Panchayati Raj Commission will legally mandate Gram Sabhas to secure responsible local government.
INC_2014_0457,INC,2014,0,Rural Development,The National Panchayati Raj Commission will legally mandate Gram Sabhas to secure responsive local government.
INC_2014_0458,INC,2014,0,Rural Development,"The National Panchayati Raj Commission will empower the individual citizen to secure, through the local Panchayat, his or her rights and entitlements and other benefits provided for in the Constitution."
INC_2014_0459,INC,2014,0,Economy & Finance,We will continue to nurture Public Private Partnerships for increasing investments in value-chains.
INC_2014_0460,INC,2014,0,Economy & Finance,We will continue to nurture Public Private Partnerships for increasing investments in cold storage facilities.
INC_2014_0461,INC,2014,0,Economy & Finance,We will continue to nurture Public Private Partnerships for increasing investments in grading and standardisation.
INC_2014_0462,INC,2014,0,Economy & Finance,We will continue to nurture Public Private Partnerships for increasing investments in quality certification.
INC_2014_0463,INC,2014,0,Economy & Finance,We will continue to nurture Public Private Partnerships for increasing investments in warehouses.
INC_2014_0464,INC,2014,0,Agriculture,We will add 1 crore hectares to irrigated area by completing the radical Water Reforms Agenda of the 12th Plan.
INC_2014_0465,INC,2014,0,Energy & Environment,The Indian National Congress will actively support more efficient water use technologies including reuse of water.
INC_2014_0466,INC,2014,0,Energy & Environment,The Indian National Congress will actively support more efficient water use technologies including recycling of water.
INC_2014_0467,INC,2014,0,Other,"We will complete the aquifer-mapping programme over the next five years, to ensure sustainable utilisation of groundwater."
INC_2014_0468,INC,2014,0,Other,"We will complete the groundwater management programme over the next five years, to ensure sustainable utilisation of groundwater."
INC_2014_0469,INC,2014,0,Agriculture,The Indian National Congress will place a special emphasis on livestock through animal husbandry programmes.
INC_2014_0470,INC,2014,0,Agriculture,The Indian National Congress will place a special emphasis on fisheries through animal husbandry programmes.
INC_2014_0471,INC,2014,0,Education,The Indian National Congress will place a special emphasis on opening of veterinary schools.
INC_2014_0472,INC,2014,0,Other,The Indian National Congress will place a special emphasis on opening of veterinary centres.
